biorxiv_doi,published_doi,title,flesch_reading_ease,flesch_kincaid_grade,gunning_fog,num_contractions,contractions_per_1000,uses_contractions,num_exclamation,exclamation_per_1000,uses_exclamation,num_signposting,signposting_per_1000,uses_signposting,num_vague_verbs,vague_verbs_per_1000,uses_vague_verbs,num_allows_to,allows_to_per_1000,uses_allows_to,num_aim_to,aim_to_per_1000,uses_aim_to,num_we,we_per_1000,uses_we,num_hedging,hedging_per_1000,uses_hedging,num_to_that_end,to_that_end_per_1000,uses_to_that_end,num_chatgpt_words,chatgpt_words_per_1000,uses_chatgpt_words,num_absolute_words,absolute_words_per_1000,uses_absolute_words,num_comparatives,comparatives_per_1000,uses_comparatives,num_passive,passive_per_1000,uses_passive
10.1101/040642,,Balanced excitation and inhibition decorrelates visual feature representation in the mammalian inner retina,42.56142015445445,11.866743885555302,15.103434539082858,0,0.0,False,0,0.0,False,0,0.0,False,8,0.9800318510351587,True,0,0.0,False,0,0.0,False,72,8.820286659316428,True,24,2.940095553105476,True,0,0.0,False,0,0.0,False,1,0.12250398137939483,True,10,1.2250398137939482,True,107,13.107926007595246,True
10.1101/041186,,Line drawings reveal the structure of internal visual models conveyed by cortical feedback,26.923296310662522,15.028491861135596,18.458511959341063,0,0.0,False,0,0.0,False,0,0.0,False,16,2.0964360587002098,True,0,0.0,False,2,0.2620545073375262,True,100,13.10272536687631,True,24,3.1446540880503147,True,0,0.0,False,0,0.0,False,1,0.1310272536687631,True,9,1.1792452830188678,True,77,10.08909853249476,True
10.1101/041301,,Learning In Spike Trains: Estimating Within-Session Changes In Firing Rate Using Weighted Interpolation,34.67397716419208,13.677629591039334,16.27149431275506,0,0.0,False,0,0.0,False,0,0.0,False,26,3.7079292641186536,True,0,0.0,False,0,0.0,False,14,1.9965772960638906,True,53,7.558471192241871,True,0,0.0,False,1,0.1426126640045636,True,3,0.4278379920136908,True,18,2.5670279520821446,True,112,15.972618368511124,True
10.1101/041368,,A watershed model of individual differences in fluid intelligence,35.63568090384874,12.85173878017217,15.52703136736006,0,0.0,False,0,0.0,False,0,0.0,False,15,2.0010672358591246,True,0,0.0,False,0,0.0,False,63,8.404482390608324,True,44,5.869797225186766,True,0,0.0,False,0,0.0,False,4,0.5336179295624334,True,27,3.601921024546425,True,53,7.070437566702242,True
10.1101/042416,,Preprint: A robust peptidomics mass spectrometry platform for measuring oxytocin in plasma and serum,41.14110028984882,11.688871211957345,14.294326317838681,0,0.0,False,0,0.0,False,0,0.0,False,12,4.287245444801715,True,0,0.0,False,0,0.0,False,9,3.215434083601286,True,13,4.64451589853519,True,0,0.0,False,0,0.0,False,0,0.0,False,1,0.3572704537334762,True,56,20.00714540907467,True
10.1101/043075,,Neural Pattern Change During Encoding of a Narrative Predicts Retrospective Duration Estimates,30.178553905602314,14.862167770497539,17.969133711472733,0,0.0,False,0,0.0,False,0,0.0,False,18,1.2643113015382454,True,0,0.0,False,0,0.0,False,149,10.465687996066587,True,56,3.933412938118986,True,0,0.0,False,0,0.0,False,8,0.561916134016998,True,38,2.6691016365807405,True,153,10.746646063075085,True
10.1101/043273,,Understanding melanopsin using bayesian generative models – an Introduction,41.19791663955033,12.578433964134351,15.633190392707926,0,0.0,False,0,0.0,False,4,0.6246096189881324,True,17,2.654590880699563,True,3,0.4684572142410993,True,0,0.0,False,159,24.828232354778265,True,55,8.58838226108682,True,0,0.0,False,0,0.0,False,1,0.1561524047470331,True,22,3.435352904434728,True,62,9.681449094316052,True
10.1101/043281,,Cerebrospinal Fluid and Interstitial Fluid Motion via the Glymphatic Pathway Modelled by Optimal Mass Transport,31.559031588988233,14.876761241376254,18.027391911976753,0,0.0,False,0,0.0,False,0,0.0,False,10,3.3647375504710633,True,0,0.0,False,0,0.0,False,24,8.075370121130552,True,11,3.7012113055181697,True,0,0.0,False,0,0.0,False,1,0.3364737550471063,True,9,3.028263795423957,True,38,12.78600269179004,True
10.1101/044156,,Contour junctions underlie neural representations of scene categories in high-level human visual cortex,26.371378251646803,15.012981759411367,18.60309361659144,0,0.0,False,0,0.0,False,0,0.0,False,12,1.4584346135148274,True,0,0.0,False,1,0.12153621779290227,True,56,6.806028196402528,True,15,1.8230432668935344,True,0,0.0,False,0,0.0,False,0,0.0,False,12,1.4584346135148274,True,116,14.098201263976664,True
10.1101/044198,,Language deficits in schizophrenia and autism as related oscillatory connectomopathies: an evolutionary account,31.66927289868184,14.602674620152026,17.869611316383562,0,0.0,False,0,0.0,False,1,0.08528784648187633,True,14,1.1940298507462688,True,0,0.0,False,1,0.08528784648187633,True,75,6.3965884861407245,True,36,3.070362473347548,True,0,0.0,False,0,0.0,False,2,0.17057569296375266,True,29,2.4733475479744134,True,126,10.746268656716417,True
10.1101/044438,,Mechanisms for action prediction operate differently in observers with motor experience,33.73852975951539,14.012960405794988,17.505470852745237,0,0.0,False,0,0.0,False,0,0.0,False,12,1.6249153689911984,True,0,0.0,False,0,0.0,False,33,4.468517264725796,True,76,10.291130670277589,True,0,0.0,False,0,0.0,False,1,0.13540961408259986,True,22,2.9790115098171968,True,101,13.676371022342586,True
10.1101/045245,,Neural codes of seeing architectural styles,26.422077831527503,14.810997647078185,18.460312132355966,0,0.0,False,0,0.0,False,0,0.0,False,3,0.7568113017154389,True,0,0.0,False,0,0.0,False,33,8.32492431886983,True,20,5.045408678102927,True,0,0.0,False,0,0.0,False,1,0.2522704339051463,True,3,0.7568113017154389,True,54,13.622603430877902,True
10.1101/045252,,Attention selectively reshapes the geometry of distributed semantic representation,16.905706834407255,15.780096846748204,19.059958416958874,0,0.0,False,0,0.0,False,0,0.0,False,8,0.8268733850129198,True,0,0.0,False,2,0.20671834625322996,True,71,7.338501291989664,True,37,3.8242894056847545,True,0,0.0,False,0,0.0,False,2,0.20671834625322996,True,29,2.9974160206718348,True,133,13.746770025839794,True
10.1101/045336,,Testing pseudo-linear models of responses to natural scenes in primate retina,29.778097805307027,14.637921858066154,18.349812384470763,0,0.0,False,0,0.0,False,0,0.0,False,13,2.230610844200412,True,0,0.0,False,0,0.0,False,3,0.5147563486616336,True,26,4.461221688400824,True,0,0.0,False,0,0.0,False,1,0.17158544955387783,True,11,1.8874399450926562,True,95,16.300617707618393,True
10.1101/045856,,Prevalent Presence of Periodic Actin-spectrin-based Membrane Skeleton in a Broad Range of Neuronal Cell Types and Animal Species,25.955502648930377,15.536376220091562,17.887495321182808,0,0.0,False,0,0.0,False,0,0.0,False,5,1.375894331315355,True,0,0.0,False,0,0.0,False,41,11.282333516785911,True,11,3.026967528893781,True,0,0.0,False,0,0.0,False,1,0.275178866263071,True,2,0.550357732526142,True,38,10.456796917996698,True
10.1101/045898,,The neural correlates of two forms of spiritual love: an EEG study,37.2582385730212,13.117518270779144,16.116338411990586,0,0.0,False,0,0.0,False,0,0.0,False,4,0.6966213862765587,True,0,0.0,False,1,0.17415534656913967,True,5,0.8707767328456983,True,17,2.960640891675374,True,0,0.0,False,0,0.0,False,0,0.0,False,5,0.8707767328456983,True,103,17.938000696621383,True
10.1101/045963,,Lack of evidence for cross-frequency phase-phase coupling between theta and gamma oscillations in the hippocampus,45.4587057111724,11.6590478691482,14.362311814183698,0,0.0,False,0,0.0,False,0,0.0,False,2,0.38483740619588225,True,0,0.0,False,0,0.0,False,63,12.122378295170291,True,23,4.425630171252646,True,2,0.38483740619588225,True,1,0.19241870309794112,True,0,0.0,False,9,1.7317683278814702,True,57,10.967866076582645,True
10.1101/045989,,Div-Seq: A single nucleus RNA-Seq method reveals dynamics of rare adult newborn neurons in the CNS,32.7426087094926,13.539415122769046,16.786617431718344,0,0.0,False,0,0.0,False,0,0.0,False,5,1.8436578171091444,True,0,0.0,False,0,0.0,False,32,11.799410029498524,True,12,4.424778761061947,True,0,0.0,False,0,0.0,False,3,1.1061946902654867,True,1,0.3687315634218289,True,12,4.424778761061947,True
10.1101/046037,,Language impairments in ASD resulting from a failed domestication of the human brain,33.39508222988144,13.702702028534336,16.97507052630608,0,0.0,False,0,0.0,False,1,0.11164452383610585,True,11,1.2280897621971643,True,0,0.0,False,0,0.0,False,69,7.703472144691303,True,29,3.2376911912470696,True,0,0.0,False,0,0.0,False,0,0.0,False,13,1.4513788098693758,True,102,11.387741431282796,True
10.1101/047936,,Characterization of a thalamic nucleus mediating habenula responses to change in illumination,41.03704920883908,12.30417208210281,15.960359341919991,0,0.0,False,0,0.0,False,0,0.0,False,15,2.204909598706453,True,0,0.0,False,0,0.0,False,21,3.086873438189034,True,46,6.7617227693664566,True,0,0.0,False,0,0.0,False,0,0.0,False,13,1.9109216522122594,True,167,24.547993532265178,True
10.1101/048645,,"Unsupervised spike sorting for large scale, high density multielectrode arrays",32.923446937222934,14.35098708522047,17.608019745773568,0,0.0,False,0,0.0,False,0,0.0,False,25,3.292939936775553,True,0,0.0,False,0,0.0,False,54,7.112750263435195,True,45,5.927291886195995,True,0,0.0,False,0,0.0,False,3,0.3951527924130664,True,21,2.766069546891465,True,127,16.728134878819812,True
10.1101/048918,,Adaptation-induced blindness is orientation-tuned and monocular,32.456498963363345,13.663909067424441,17.13710284892925,0,0.0,False,0,0.0,False,1,0.2568053415511043,True,2,0.5136106831022086,True,0,0.0,False,0,0.0,False,16,4.108885464817669,True,13,3.338469440164355,True,0,0.0,False,0,0.0,False,3,0.7704160246533128,True,3,0.7704160246533128,True,54,13.86748844375963,True
10.1101/049429,,Power and sample size calculations for fMRI studies based on the prevalence of active peaks,42.09423571942796,12.269448985607475,14.802352461014335,0,0.0,False,0,0.0,False,1,0.18782870022539444,True,5,0.9391435011269722,True,1,0.18782870022539444,True,0,0.0,False,92,17.280240420736288,True,28,5.259203606311044,True,0,0.0,False,0,0.0,False,1,0.18782870022539444,True,8,1.5026296018031555,True,66,12.396694214876034,True
10.1101/050245,,Subcortical source and modulation of the narrowband gamma oscillation in mouse visual cortex,24.272864755452787,15.563844183740915,18.99804078934945,0,0.0,False,0,0.0,False,0,0.0,False,3,0.9514747859181732,True,0,0.0,False,0,0.0,False,36,11.417697431018079,True,15,4.757373929590866,True,0,0.0,False,0,0.0,False,0,0.0,False,2,0.6343165239454488,True,37,11.734855692990802,True
10.1101/050492,,Paradoxical signaling regulates structural plasticity in dendritic spines,29.402256324093486,14.675233326607529,17.72295760923304,0,0.0,False,0,0.0,False,0,0.0,False,10,2.070393374741201,True,0,0.0,False,0,0.0,False,53,10.973084886128364,True,32,6.625258799171843,True,0,0.0,False,0,0.0,False,1,0.2070393374741201,True,2,0.4140786749482402,True,61,12.629399585921325,True
10.1101/050526,,Induction of Kanizsa contours requires awareness of the inducing context,29.392047832828013,14.424537695609523,18.181774461900925,0,0.0,False,0,0.0,False,0,0.0,False,10,1.2605571662674904,True,0,0.0,False,1,0.12605571662674903,True,74,9.328123030379427,True,61,7.68939871423169,True,0,0.0,False,0,0.0,False,2,0.25211143325349805,True,20,2.5211143325349807,True,140,17.647800327744864,True
10.1101/050633,,Carbon nanotube electrodes for retinal implants: a study of structural and functional integration over time,29.864616827376068,14.770090936858967,18.271719231220466,0,0.0,False,0,0.0,False,0,0.0,False,14,2.103681442524418,True,0,0.0,False,1,0.15026296018031557,True,30,4.507888805409467,True,21,3.1555221637866264,True,0,0.0,False,0,0.0,False,4,0.6010518407212623,True,12,1.8031555221637867,True,84,12.622088655146506,True
10.1101/050641,,Subiculum Neurons Map the Current Axis of Travel,4.1825000000000045,18.514007092198586,21.031205673758866,0,0.0,False,0,0.0,False,0,0.0,False,1,7.042253521126761,True,0,0.0,False,0,0.0,False,0,0.0,False,0,0.0,False,0,0.0,False,0,0.0,False,0,0.0,False,0,0.0,False,0,0.0,False
10.1101/050856,,Imaging decision-related neural cascades in the human brain,26.203543689320384,15.045752943606697,18.589770249489316,0,0.0,False,0,0.0,False,1,0.14708045300779526,True,21,3.088689513163701,True,0,0.0,False,0,0.0,False,98,14.413884394763935,True,13,1.9120458891013383,True,0,0.0,False,0,0.0,False,3,0.4412413590233858,True,11,1.617884983085748,True,84,12.354758052654804,True
10.1101/051730,,Calcium imaging reveals coordinated simple spike pauses in populations of Cerebellar Purkinje cells,39.23528742091733,12.824123805790766,16.514189464669982,0,0.0,False,0,0.0,False,0,0.0,False,4,1.098297638660077,True,0,0.0,False,0,0.0,False,28,7.688083470620538,True,19,5.216913783635365,True,0,0.0,False,0,0.0,False,2,0.5491488193300385,True,3,0.8237232289950577,True,49,13.45414607358594,True
10.1101/051771,,"Age differences in brain white matter microstructure in UK Biobank (N = 3,513)",27.622339117901646,14.784877460577523,17.6500391562851,0,0.0,False,0,0.0,False,1,0.13904338153503892,True,23,3.1979977753058955,True,0,0.0,False,1,0.13904338153503892,True,57,7.92547274749722,True,30,4.171301446051168,True,0,0.0,False,0,0.0,False,12,1.6685205784204673,True,28,3.89321468298109,True,73,10.150166852057842,True
10.1101/052282,,Local field potentials primarily reflect inhibitory neuron activity in human and monkey cortex,33.04123419898022,13.823558875844899,16.79847266690383,0,0.0,False,0,0.0,False,0,0.0,False,7,1.4896786550329857,True,0,0.0,False,1,0.21281123643328367,True,62,13.194296658863587,True,42,8.938071930197914,True,0,0.0,False,0,0.0,False,0,0.0,False,5,1.0640561821664183,True,73,15.535220259629709,True
10.1101/052431,,A cellular and regulatory map of the GABAergic nervous system of C. elegans,41.59894171596153,12.21593723019777,14.838294039060026,0,0.0,False,0,0.0,False,0,0.0,False,5,0.5015548199418196,True,0,0.0,False,0,0.0,False,103,10.332029290801485,True,46,4.614304343464741,True,0,0.0,False,0,0.0,False,0,0.0,False,10,1.0031096398836392,True,131,13.140736282475675,True
10.1101/052589,,The effect of local inter-inhibitory connectivity on the dynamics of an activity-dependent neuronal network growth model,19.13941236074797,16.87616141881308,19.55201052870645,0,0.0,False,0,0.0,False,0,0.0,False,11,1.853099730458221,True,0,0.0,False,0,0.0,False,55,9.265498652291106,True,19,3.200808625336927,True,0,0.0,False,0,0.0,False,3,0.5053908355795148,True,18,3.032345013477089,True,50,8.423180592991914,True
10.1101/053413,,Nociceptor-enriched genes required for normal thermal nociception,30.84936992273998,13.853323004572534,16.94142450064326,0,0.0,False,0,0.0,False,0,0.0,False,0,0.0,False,0,0.0,False,0,0.0,False,20,6.78656260604004,True,10,3.39328130302002,True,0,0.0,False,0,0.0,False,0,0.0,False,3,1.0179843909060062,True,41,13.912453342382083,True
10.1101/053488,,Figure-ground organization in visual cortex for natural scenes,39.21909031715458,13.236287293017536,16.25559142799437,0,0.0,False,0,0.0,False,0,0.0,False,9,1.1104256631708822,True,0,0.0,False,0,0.0,False,72,8.883405305367058,True,26,3.2078963602714374,True,0,0.0,False,0,0.0,False,0,0.0,False,14,1.727328809376928,True,98,12.091301665638495,True
10.1101/053595,,Bottom-up and top-down computations in high-level visual cortex,25.260112632282414,15.899034201603126,19.490717515902176,0,0.0,False,0,0.0,False,0,0.0,False,9,2.4019215372297835,True,0,0.0,False,0,0.0,False,54,14.411529223378704,True,11,2.9356818788364025,True,0,0.0,False,0,0.0,False,1,0.26688017080330934,True,7,1.8681611956231652,True,30,8.00640512409928,True
10.1101/053637,,Dopamine neurons change the type of excitability in response to stimuli,30.708922513353713,14.543298322721249,17.389926958049628,0,0.0,False,0,0.0,False,0,0.0,False,16,1.8608978832286578,True,0,0.0,False,0,0.0,False,48,5.582693649685973,True,44,5.1174691788788085,True,0,0.0,False,0,0.0,False,1,0.11630611770179111,True,15,1.7445917655268668,True,86,10.002326122354036,True
10.1101/053959,,Euclidean distance as a measure to distinguish ventral and dorsal white matter connectivity in the human brain,17.089829611089726,17.458977666538313,19.42556796303427,0,0.0,False,0,0.0,False,0,0.0,False,7,2.6748184944593043,True,0,0.0,False,0,0.0,False,19,7.260221627818113,True,29,11.08139090561712,True,0,0.0,False,0,0.0,False,0,0.0,False,8,3.056935422239205,True,24,9.170806266717616,True
10.1101/054437,,Brain structure in pediatric Tourette syndrome,36.71710685839284,12.200899616724609,14.71698505188055,0,0.0,False,0,0.0,False,0,0.0,False,2,0.47778308647873863,True,0,0.0,False,0,0.0,False,14,3.3444816053511706,True,16,3.822264691829909,True,0,0.0,False,0,0.0,False,0,0.0,False,5,1.1944577161968468,True,46,10.989010989010989,True
10.1101/054759,,Parvalbumin interneuron dysfunction in a thalamus - prefrontal cortex circuit in Disc1 deficiency mice,52.46400265072799,9.437614035990709,12.68064466734007,0,0.0,False,0,0.0,False,0,0.0,False,2,0.5904930617065249,True,0,0.0,False,0,0.0,False,32,9.447888987304399,True,10,2.952465308532625,True,0,0.0,False,0,0.0,False,0,0.0,False,2,0.5904930617065249,True,67,19.781517567168585,True
10.1101/055566,,Virtual cortical resection reveals push-pull network control preceding seizure evolution,13.693248261524133,16.77356219425185,19.591238832618146,0,0.0,False,0,0.0,False,0,0.0,False,9,1.5759061460339696,True,0,0.0,False,1,0.17510068289266328,True,65,11.381544388023114,True,60,10.506040973559797,True,0,0.0,False,0,0.0,False,2,0.35020136578532657,True,25,4.377517072316582,True,28,4.902819120994572,True
10.1101/055624,,Could a Neuroscientist Understand a Microprocessor?,34.79618091707496,13.67361487848218,17.165621138405236,0,0.0,False,0,0.0,False,0,0.0,False,25,3.3297815663292485,True,0,0.0,False,0,0.0,False,185,24.64038359083644,True,97,12.919552477357486,True,0,0.0,False,0,0.0,False,0,0.0,False,27,3.596164091635589,True,46,6.126798082045818,True
